strength,ccs_value,gs_value,prompt_length,negative_prompt_length,error_correction_level,qr_version,image_resolution,num_iterations,seed_value,is_scannable,generated_date,sample_id
0.24595772838450813,1.5549158415986775,5.050817719739587,5,13,H,36,768,37,7959,1,2025-10-08,667
0.6167836078525412,0.5953035836358779,19.92579128718871,6,6,Q,18,512,25,4896,0,2025-10-08,3136
0.372688517012314,0.7268964266940139,11.719136257657464,17,12,H,23,256,82,7090,0,2025-10-08,1129
0.00977084741918366,1.5704110493952073,5.123543623879402,27,7,M,36,512,45,7764,0,2025-10-08,1284
0.3390297910487007,0.8072036135843143,8.403511508657123,29,5,L,19,512,29,2151,1,2025-10-08,195
0.1966535849529587,0.7552141102657368,10.562062963172712,18,19,L,40,256,49,4748,0,2025-10-08,3499
0.3492095746126609,1.696997052828836,18.939209775287136,2,12,H,10,256,65,6637,0,2025-10-08,196
0.22085278296300892,1.115784176527142,17.00487289109734,24,8,M,5,256,37,9681,0,2025-10-08,2857
0.12436839900051022,1.6208369676328802,14.59425098648093,26,14,M,35,512,28,1104,0,2025-10-08,2687
0.10547369995663058,1.4809913321303725,14.411585115232265,3,14,H,37,768,45,29,1,2025-10-08,2087
0.823552226611819,1.0358629522552043,12.325072159929782,5,6,H,23,768,83,8974,0,2025-10-08,3818
0.9664173858664074,1.155722157567552,16.725833989819396,22,18,M,20,512,53,4120,0,2025-10-08,2452
0.48509465997954015,1.1336686850463187,15.363808551067924,24,8,Q,34,768,65,7132,0,2025-10-08,3278
0.505852692951829,1.4300020002161125,9.978594273462452,8,9,H,8,512,33,7605,1,2025-10-08,1873
0.34508374551323373,1.2784060463971354,14.472103506991253,2,13,L,5,1024,40,1121,1,2025-10-08,3695
0.020944961030912812,1.693316587889972,7.425085033305673,7,13,H,16,512,89,5595,0,2025-10-08,1814
0.03038705969683686,1.8599799454279984,19.78940453173025,25,14,Q,27,256,20,2573,0,2025-10-08,1455
0.06903693691137491,1.8999146185686,6.84852002014706,25,9,L,38,256,20,5126,0,2025-10-08,4863
0.2037664591276891,1.5339189818387557,7.055895253048719,26,9,M,22,1024,64,8809,0,2025-10-08,2093
0.8382304210818006,1.6526316066758633,6.9984012197653,27,7,M,19,768,70,2654,1,2025-10-08,3582
0.761121537043158,1.1982304586595491,5.002366168670851,3,9,H,35,1024,83,3587,0,2025-10-08,1884
0.27194603941844875,0.6989059861202166,10.721616231584132,2,15,L,12,1024,63,7731,0,2025-10-08,3362
0.5222432600548044,0.701650141054325,19.674042289984822,13,12,M,28,512,98,2177,0,2025-10-08,296
0.34883190745863013,0.5275335865687127,18.321205733882078,4,15,L,23,256,30,8131,1,2025-10-08,4738
0.9002641112020704,1.8426000844043213,10.343723796313757,15,5,H,30,1024,58,5085,0,2025-10-08,4124
0.06817230938549357,1.6113248100829782,10.022854264984717,6,8,M,27,1024,79,1310,0,2025-10-08,1696
0.05816379550547579,1.785543542495867,8.09219240420246,9,9,H,4,1024,72,945,0,2025-10-08,1715
0.728370854339646,1.2711210434289097,17.070074267833377,21,9,L,19,1024,31,1502,0,2025-10-08,3917
0.35543933736406175,0.8104794545001793,17.933774424537308,29,10,L,23,1024,46,8452,0,2025-10-08,4474
0.658693631618945,0.9312667990756385,6.603250626305471,25,17,H,40,1024,43,3578,1,2025-10-08,353
0.024005044844888856,0.8966064468944681,14.313112813352019,2,11,M,25,256,55,7135,0,2025-10-08,4418
0.8792795561570067,1.5471115077179733,18.134800815118787,20,10,M,23,512,56,4873,0,2025-10-08,4672
0.13427485090227553,1.4891348702748743,16.425123580912754,15,12,H,1,768,58,1544,0,2025-10-08,2765
0.5586423964504253,1.3686947060525736,10.331741953707176,28,15,L,8,256,20,4633,1,2025-10-08,2368
0.2528581182501112,1.4819317902731943,13.835584109125108,13,13,L,3,768,34,5928,0,2025-10-08,3815
0.36957419942677316,1.1276742457631872,18.97854026630905,6,8,M,33,256,34,9358,0,2025-10-08,3309
0.7945155444907487,1.6032810586903719,16.679020380508348,8,8,L,12,256,39,6218,1,2025-10-08,2561
0.5098540095504577,1.1505855542471315,16.592067392926108,7,12,L,9,768,84,2133,0,2025-10-08,3661
0.21633277763082703,1.1914543883188093,11.864399488841617,7,15,Q,30,768,42,6915,1,2025-10-08,4340
0.6075448519014384,0.9541626924079507,5.080087129545328,27,6,Q,26,256,77,7275,1,2025-10-08,31
0.6309217902291634,1.0873056494024438,11.298043863054602,6,18,H,9,256,26,5193,0,2025-10-08,2763
0.9924835021583752,0.6281037264363107,12.225497570185114,14,9,H,13,512,84,5429,0,2025-10-08,1639
0.5969452234131726,1.507617260716225,8.130014367673876,18,7,H,22,1024,99,8471,1,2025-10-08,4524
0.8481092350156301,0.8558815454857058,12.49106842070367,4,15,L,22,512,59,358,0,2025-10-08,3704
0.9963343376272473,0.8008469893821049,8.047309057849521,14,13,M,24,512,20,5722,0,2025-10-08,1913
0.5720486433693008,1.1454746420635864,13.842580762631382,7,10,Q,24,512,42,4624,0,2025-10-08,2302
0.5441986625037022,1.3947118663159286,13.178535774883615,29,13,L,13,256,47,6020,1,2025-10-08,3972
0.5026370931051921,1.1290020206289326,9.959012149550027,10,9,Q,11,1024,99,5642,0,2025-10-08,232
0.601074166800233,1.963806294175305,11.770040491089329,12,9,H,13,256,60,5578,1,2025-10-08,2388
0.25087909989070023,1.2337947769709234,5.6036715592887605,5,17,M,40,256,25,6706,1,2025-10-08,4247
0.8306227604317913,0.656723592961752,11.366508332863685,17,19,M,5,1024,52,8021,0,2025-10-08,4442
0.24723107440317704,0.8140225990761482,18.76287090845522,26,6,M,3,1024,27,4600,0,2025-10-08,1375
0.6209155177674771,1.906221758598657,14.324443670648202,12,13,M,30,1024,64,8678,0,2025-10-08,1194
0.8456043629899068,1.4499033760062334,10.949131990015172,4,14,H,10,1024,42,5871,1,2025-10-08,2372
0.030463686308960125,1.0571950090017073,13.859828399129615,23,10,H,38,768,59,787,0,2025-10-08,3655
0.9000231233980112,1.9327627407171986,17.72881485546317,13,18,Q,27,768,63,9830,0,2025-10-08,1560
0.33156469906719377,0.5810714410245899,16.327145751742123,14,9,Q,18,1024,68,4234,0,2025-10-08,2881
0.47690010646797,0.8854284492627048,12.2196556783744,7,11,Q,36,256,46,1905,1,2025-10-08,2809
0.5953032659274891,1.1555505881746562,8.7071760504544,14,17,L,6,512,70,7429,0,2025-10-08,3372
0.20444837246427305,1.1733675838891853,19.580734471635715,11,10,Q,39,768,98,9048,0,2025-10-08,3656
0.09800768478074107,1.193210709904851,10.490230813878139,5,10,M,4,1024,56,720,1,2025-10-08,4389
0.14259414408190874,1.3048672850429304,18.06909361426092,16,18,M,15,512,82,4979,0,2025-10-08,2394
0.400763060875326,1.5771022418012912,6.287161575641583,10,7,M,7,1024,67,3731,1,2025-10-08,865
0.4161539981797615,1.215664726540889,17.210778896321443,21,16,L,15,256,23,8450,0,2025-10-08,1745
0.5394912923753372,1.3903628816214468,13.616427245047168,29,18,Q,16,1024,47,6925,1,2025-10-08,1041
0.022469308320117398,1.5763420739728036,8.221304987376241,9,5,Q,26,1024,75,3305,1,2025-10-08,926
0.4626756050653935,1.1054700417402166,16.082411560267694,28,9,L,25,512,22,19,0,2025-10-08,2485
0.9925146201619713,0.5013587528691353,14.828487268645162,24,14,M,8,256,94,2874,0,2025-10-08,4439
0.9574480190380962,1.3214241509806206,5.018054208635268,2,6,H,25,256,70,702,1,2025-10-08,2528
0.35871552541701346,1.5929227351891653,11.060301542942202,27,9,L,26,1024,85,14,0,2025-10-08,2524
0.8049889996807698,1.2127562990339424,7.784060959331498,1,18,Q,8,768,50,3389,0,2025-10-08,1936
0.31334791758514313,1.1570504850464702,14.456326222533848,22,16,L,39,256,77,5919,0,2025-10-08,2620
0.5435528611139886,1.9699331710374177,18.01621085122596,1,7,Q,38,256,81,2372,0,2025-10-08,748
0.8101133946791808,0.6936068703963222,11.48500849817998,18,12,H,19,768,73,1139,0,2025-10-08,272
0.9281820981139515,1.4610653370908322,17.831242319467698,20,10,L,3,512,46,1238,0,2025-10-08,3439
0.50836054691628,0.7866584340367174,11.400109709237071,18,19,Q,21,256,56,1993,0,2025-10-08,1878
0.9000831830164807,1.0515627621913148,17.48338670756568,6,15,Q,33,256,85,9258,0,2025-10-08,2426
0.5074677337608362,1.9798542361689897,8.131188235979439,28,12,H,25,256,48,4753,1,2025-10-08,1168
0.5968518768877594,0.5332016765442456,16.678187321340335,11,14,L,10,512,93,3185,0,2025-10-08,3438
0.013862135912860118,0.7184431077881772,12.873158270083735,1,18,L,2,512,58,4200,0,2025-10-08,4547
0.25706269218920874,0.6377755058438015,8.985176982542558,6,9,Q,14,768,44,8865,0,2025-10-08,4926
0.7145959227000623,0.9185124355216949,8.798680445603761,27,12,Q,6,512,92,2397,1,2025-10-08,322
0.2995656779538739,1.2618461240050713,14.56086275559949,29,8,H,32,768,92,554,1,2025-10-08,2558
0.07115567887790974,0.9509834608411162,13.791805232082453,25,18,Q,33,512,77,5535,0,2025-10-08,4382
0.4512393441809881,1.4561069183917752,13.218062159558297,14,9,L,16,768,77,6356,0,2025-10-08,2078
0.9730767979122983,1.1661695077631096,17.46702148105544,3,6,M,5,256,44,8441,0,2025-10-08,3527
0.4441035569066186,0.5478271928128882,15.09425600369553,18,9,H,30,256,47,9295,0,2025-10-08,4173
0.054732706924985886,1.193492746188924,6.435293109588594,17,8,M,9,512,50,9255,0,2025-10-08,4722
0.7692231478381336,1.8987559296460739,8.32390145659171,29,5,M,12,512,89,6688,0,2025-10-08,1818
0.37667644042946247,1.60584151587474,15.630564338204698,27,12,H,20,512,78,3018,1,2025-10-08,4610
0.0973668937912211,1.6413372094418603,19.723120895664692,17,7,H,30,256,28,8891,0,2025-10-08,4768
3.071884538241587e-05,1.2457307238243076,18.09309928650689,9,9,L,27,256,87,9501,0,2025-10-08,4152
0.31172206779554823,1.9042648462497578,11.1179003838637,18,12,L,34,1024,62,5455,0,2025-10-08,762
0.8799146267270145,1.328027258443477,9.537559405271175,10,12,H,31,256,79,758,0,2025-10-08,4696
0.4951769101112702,1.3875754533386007,7.1115568665682005,1,10,H,2,256,24,8951,0,2025-10-08,42
0.39515529747230504,1.224341654897898,16.198500107050894,27,6,M,31,768,40,4033,1,2025-10-08,3916
0.17925561190779005,1.4821636269263903,18.630391494543588,4,13,Q,24,1024,32,7457,1,2025-10-08,2991
0.19462383670487193,0.8840317595922695,19.974603955729823,16,16,Q,18,1024,35,8199,0,2025-10-08,2448
0.9709402496046186,1.3328949839119102,16.639608631248322,27,8,H,27,1024,85,2705,1,2025-10-08,4315
0.6663854135782065,0.5657702787449448,8.229957912930972,15,11,H,20,512,94,2832,1,2025-10-08,2636
0.2753811742554185,0.6180465127930985,16.263925902750834,16,5,L,9,256,25,495,0,2025-10-08,2376
0.6801118854469727,1.4910910896637273,5.061521756452506,2,18,H,4,1024,26,8736,1,2025-10-08,3086
0.4893925374065887,0.7592300771846785,12.228613532540033,7,9,L,22,768,64,3347,0,2025-10-08,3578
0.9271778194794527,1.4590622008141634,9.794720413814371,7,15,Q,32,1024,37,6068,0,2025-10-08,1635
0.12324745813255145,0.7231824257737294,6.15365958103002,13,18,L,25,512,59,9322,1,2025-10-08,4903
0.8218309465853593,0.5775285198666977,18.089550315367966,15,9,L,23,768,33,797,0,2025-10-08,3359
0.023271935735825866,1.013104151986333,12.69604134295157,12,11,H,38,512,43,2927,0,2025-10-08,378
0.45221794088980716,1.3021991994217887,12.863868918557532,7,5,L,25,1024,87,8030,1,2025-10-08,830
0.49623922190081393,1.0669525334619263,5.492531436258164,25,11,Q,5,768,81,4502,0,2025-10-08,4505
0.3321910331156046,0.7257432471088783,14.898864428885899,1,19,L,39,512,73,1543,0,2025-10-08,2891
0.2708063280369726,0.9349810889662128,14.822470375910054,8,14,Q,35,1024,74,8681,0,2025-10-08,3121
0.6974714616692836,0.5754843994019959,10.517483364814346,13,17,L,31,1024,93,3705,0,2025-10-08,1153
0.19864457689740578,1.9001199806743325,19.73671035570612,1,18,Q,34,768,42,631,1,2025-10-08,4532
0.3308980248526492,1.7562087794281618,14.836944198495798,3,19,H,6,768,70,7316,1,2025-10-08,83
0.11476887186921747,0.7259164296027787,11.799496079698143,20,13,M,26,512,34,6747,0,2025-10-08,2044
0.27024769213078326,1.3046155746200456,18.152878745392577,24,5,M,2,256,81,134,0,2025-10-08,2451
0.4888978317924514,0.8378106503243024,11.373018906020166,17,18,L,6,768,20,1232,0,2025-10-08,2459
0.6372014768082804,0.9739037335784552,15.921567385516134,22,19,M,20,512,97,9919,1,2025-10-08,1784
0.7962436094563872,0.7687695119379838,6.07849127986244,19,14,M,24,768,58,1820,0,2025-10-08,4494
0.6543420054927197,1.356024762607968,19.39590257058442,7,10,H,6,1024,40,5921,1,2025-10-08,3418
0.8881181889340358,1.9388531529857331,8.467105130147715,25,14,H,35,256,80,2725,0,2025-10-08,3393
0.7624469586748684,1.6441985793137082,7.545701245923659,13,8,H,17,512,98,9953,0,2025-10-08,3588
0.7948113035416484,1.4971088073662693,12.688863879009446,2,14,Q,15,256,28,2402,0,2025-10-08,231
0.2807723624408558,1.5375801712020332,16.59635212425668,8,6,M,24,1024,66,4677,0,2025-10-08,237
0.05617607734743901,1.0644677254324963,9.781975426258267,22,8,Q,1,256,68,1752,0,2025-10-08,3165
0.7927581135728128,1.7253169788406741,13.717780140981702,14,13,M,6,512,88,8908,0,2025-10-08,3265
0.5550849493022862,1.237606914528484,10.054471817702447,4,14,H,22,256,27,4496,1,2025-10-08,1895
0.9416919866580306,1.9174771783337645,11.310233555613927,15,14,M,17,512,24,7840,0,2025-10-08,3455
0.9921580148233127,1.840264957089977,16.72618788222912,18,10,M,28,512,84,1510,0,2025-10-08,1665
0.011031264428647214,1.7927657349422448,19.77406803456295,14,6,L,37,1024,73,9132,0,2025-10-08,1744
0.7387231507265664,1.5966544745053433,9.963628746170391,12,15,H,6,1024,89,7035,0,2025-10-08,3117
0.934729915488301,1.872329225182256,6.463687543644042,16,17,L,9,256,48,7931,0,2025-10-08,4246
0.228875462483499,1.175142902886289,10.025737564077236,7,11,M,30,768,38,1730,1,2025-10-08,3437
0.18452101935637732,0.6528181462093348,10.36460824383367,4,18,M,7,256,94,3586,0,2025-10-08,621
0.05697872699736828,1.4842191377711633,14.01615198509589,23,13,L,39,1024,35,9398,0,2025-10-08,3563
0.14346945701802005,1.8135755548384092,17.20454035702746,21,12,M,29,512,71,263,0,2025-10-08,4297
0.807070903866703,0.5578873429072008,19.97296818931786,13,15,H,11,1024,51,8829,0,2025-10-08,2960
0.2953014775718328,0.9161401022014687,10.198669818136688,5,13,L,23,512,40,465,0,2025-10-08,2666
0.616650314520738,0.6292036573235544,17.78321310084469,21,8,Q,28,512,20,8980,0,2025-10-08,1250
0.8326117733261311,0.7195595998834516,12.098225448771576,16,18,H,2,512,64,2407,0,2025-10-08,4453
0.370472102791382,1.7307612563481638,14.221564297343935,10,7,H,3,256,25,6080,0,2025-10-08,623
0.2532723835227151,1.0137128287794563,7.5183903770752,17,15,L,21,768,60,5680,0,2025-10-08,3271
0.5568012624583502,1.2208399112544022,5.176476415504966,2,12,L,37,768,34,2198,0,2025-10-08,256
0.02541912674409519,1.1325689262888745,8.618101619420344,28,7,M,11,1024,84,2613,0,2025-10-08,99
0.09142199181713817,0.6138074618360714,6.551527499731434,20,6,H,40,256,67,3875,0,2025-10-08,4513
0.42272863689393225,1.5612842284670643,7.6560638287390965,10,11,M,35,1024,53,7869,0,2025-10-08,3047
0.07623921797356448,1.2558331951869102,15.765550425640054,26,7,M,38,768,41,4906,0,2025-10-08,2771
0.7896985071424791,1.1130493434064008,6.719599153785603,11,17,L,4,512,25,6799,0,2025-10-08,1328
0.421248053294072,1.5159510295034893,19.310237061787806,3,19,Q,13,512,88,8558,1,2025-10-08,1958
0.7820280876703859,1.5285691532370214,5.248056868410062,24,10,M,39,256,56,3321,0,2025-10-08,1649
0.025769598764351143,1.3914976008898936,7.77418005817598,15,18,Q,22,768,48,100,0,2025-10-08,3926
0.9969494174116696,1.3802306676103455,5.62404850032982,7,13,Q,20,1024,93,7352,0,2025-10-08,4560
0.9966368370739054,1.5374651029599773,19.29666627922896,29,9,M,6,256,92,2010,0,2025-10-08,533
0.9812970904972467,1.9764829682210618,13.477598843359061,8,12,H,15,1024,78,9637,1,2025-10-08,2028
0.9773079079915037,0.660486891761935,17.374203941908362,18,16,M,39,768,68,7915,0,2025-10-08,2806
0.043412532854819164,0.7166547262326164,13.223056591882274,29,11,H,4,768,77,3876,0,2025-10-08,1549
0.47128716739816456,1.5666827255229288,10.157337368881286,12,5,H,26,768,88,8953,1,2025-10-08,2165
0.24660363497802462,1.9005183591994026,13.545617758548998,28,17,H,23,256,86,651,0,2025-10-08,2729
0.6679199988036271,1.2229923765993007,18.847158315752864,23,7,H,17,512,95,7974,0,2025-10-08,2126
0.9447320222914103,0.8652005661001402,15.77662212103312,14,13,M,31,512,34,1493,0,2025-10-08,1085
0.1989921389594368,1.0302162126925682,9.574019565464912,4,9,Q,23,256,92,9041,0,2025-10-08,3031
0.9092526944369924,0.7564173403513788,6.335241871008443,2,11,Q,23,1024,32,6653,1,2025-10-08,4603
0.5561906926300116,0.972512412784661,13.830375805451068,8,9,M,26,512,77,2340,1,2025-10-08,4054
0.7755052967189994,1.3309126007819563,16.840694501928866,4,14,Q,1,256,74,1925,0,2025-10-08,4685
0.8963358185211198,1.0031102202445203,8.239073060302026,9,16,Q,25,256,73,1995,1,2025-10-08,898
0.6464587416379305,0.8348831016040414,6.084658621591872,27,19,L,39,256,27,9926,0,2025-10-08,2717
0.16827858850771282,1.3440331336860942,17.541692073915314,21,9,Q,15,256,44,8924,0,2025-10-08,4656
0.43401936617387527,0.5301825827796111,15.827797407996686,10,19,M,23,512,29,9713,1,2025-10-08,1950
0.35442494879305486,1.0666952358641173,13.380221659058506,27,17,Q,1,768,97,7606,0,2025-10-08,3195
0.9224342836561245,0.9359644539597967,17.879743683539463,20,14,Q,16,512,75,5257,0,2025-10-08,4434
0.32866454536991596,0.9734498230507285,6.233498322659008,19,13,M,11,512,20,7764,0,2025-10-08,418
0.1891957923903549,1.4625135652422439,8.257330002365975,24,9,M,36,256,49,6879,1,2025-10-08,4659
0.6842330265121569,1.591446706549533,13.440673150133042,15,12,H,18,256,77,7916,1,2025-10-08,39
0.9611905638239142,1.4170124843715892,17.278138698582545,27,9,L,16,512,81,9725,0,2025-10-08,367
0.5799837874281313,0.9808448365413869,15.347619251539465,16,5,M,22,1024,99,5764,1,2025-10-08,1931
0.12804583895777244,1.8928332993412038,17.040137187894302,6,10,M,40,1024,28,1198,0,2025-10-08,589
0.9082284887003229,1.9114486817641907,17.845611473222036,12,13,M,12,768,25,913,0,2025-10-08,3337
0.7416272874518889,0.9046940868385462,11.61715399053615,4,9,L,18,256,64,3366,0,2025-10-08,4948
0.41068263301028285,1.5769055354338541,19.783107210110586,5,7,Q,10,256,72,6500,0,2025-10-08,4577
0.18802473461541613,0.5054844670169739,18.435787621220022,17,5,L,30,768,88,1833,0,2025-10-08,1898
0.6043129822403198,0.8825054787516136,16.83507326841042,20,10,L,28,1024,91,7911,1,2025-10-08,4662
0.9436159201675989,1.0500828628906986,18.727645057798966,20,10,M,21,256,52,4857,0,2025-10-08,1224
0.6223432646172461,0.7467880585892186,12.215766912144774,22,6,H,8,1024,87,461,1,2025-10-08,2798
0.14080294889267608,0.9518469421908623,7.7984578945198955,21,8,L,23,512,95,4188,0,2025-10-08,2744
0.603150120122947,1.275725543425816,18.97037550809689,13,10,M,37,512,65,7271,0,2025-10-08,4074
0.7409040561520714,1.0957803294756934,9.18061018431063,13,6,H,31,512,98,5179,0,2025-10-08,2614
0.795792669436101,1.0145400688850366,11.456328621319503,29,19,L,11,256,62,1125,0,2025-10-08,280
0.06766836190000158,1.5942821329646577,10.940365194535193,13,17,L,18,1024,86,758,0,2025-10-08,2047
0.8036035354415352,1.8611947645196383,10.234924029528663,24,6,L,27,512,55,5733,0,2025-10-08,2121
0.9084505613336283,1.8643466410704517,6.275654319591067,6,10,M,37,1024,67,3744,0,2025-10-08,786
0.6564096035006569,1.5986819437005946,6.965218316504217,28,5,L,10,1024,43,7562,1,2025-10-08,3846
0.3920935769045727,0.7157517064854664,9.728579426015317,16,19,M,5,512,20,8886,0,2025-10-08,3680
0.8719130612805055,1.4164197885539798,6.045616197034418,26,7,H,31,1024,86,2335,1,2025-10-08,4287
0.6457250433510536,0.5713747888191687,14.839230662575881,13,12,H,40,256,49,3387,1,2025-10-08,4629
0.17711067940704894,1.0523751610926997,9.118584733265322,8,10,Q,13,1024,39,123,0,2025-10-08,240
0.28328440349257733,1.2035905103317304,9.273329583545916,3,14,Q,35,1024,60,291,0,2025-10-08,4544
0.8660356750457565,0.904235075200045,16.578382194878817,12,19,M,8,768,44,2627,0,2025-10-08,4756
0.4194479939573136,1.8381115266404309,6.130323443433377,2,7,M,33,768,74,8985,0,2025-10-08,2874
0.42618130223597295,1.2447731333459073,7.12323276481735,12,7,L,15,256,54,6690,0,2025-10-08,1211
0.06936130087516545,0.7556937673724631,14.09475421061798,9,17,L,24,512,21,9815,0,2025-10-08,370
0.6136041142374584,1.983825025130879,8.265935513705369,29,16,Q,17,512,98,3674,0,2025-10-08,2544
0.05182353682242691,1.0318223132429112,11.646138994001731,29,10,H,18,1024,52,5868,0,2025-10-08,702
0.600251410099583,0.9400845133744675,16.53534858173972,24,19,H,29,768,90,6088,1,2025-10-08,4988
0.21825388786506417,1.3275685580299503,6.969848746464761,10,16,M,12,1024,45,4853,0,2025-10-08,1079
0.4171934185645765,0.6320090412671784,15.186036484654528,12,15,L,18,768,89,1515,0,2025-10-08,3937
0.39699216220747413,1.3464515970047453,14.860895592419949,1,19,Q,12,768,48,3724,1,2025-10-08,4027
0.15647671600360058,1.2016373464363692,15.191128363926948,20,8,H,36,768,47,5371,0,2025-10-08,3344
0.15445974722332378,0.7437476232116622,14.001859099092448,26,18,Q,19,512,81,718,0,2025-10-08,2397
0.42373825364876283,1.0342909151920692,8.951054179337667,9,16,H,21,1024,36,4996,1,2025-10-08,1566
0.9243961953765304,1.7842304329919905,18.60309247728579,5,8,L,6,768,89,8946,0,2025-10-08,1023
0.3162701497293068,0.867918957461551,18.640404900874522,24,9,M,21,256,90,3353,0,2025-10-08,2615
0.10717201133977605,0.7763729773590113,10.460412038218495,15,6,L,23,512,38,5677,0,2025-10-08,635
0.17743954377972282,1.950452771927473,19.63407452883668,16,8,L,25,256,66,4851,0,2025-10-08,388
0.8770905810181889,0.7073683484510856,17.796670837355546,22,19,L,17,768,28,6771,0,2025-10-08,2482
0.5633953507126401,0.6753181408864086,10.197425947652375,20,11,M,11,1024,35,315,0,2025-10-08,3427
0.018390676547466733,1.5270877458215069,18.566380134757253,17,17,M,20,1024,23,1974,1,2025-10-08,937
0.012154474689816341,1.5308515151910242,13.581497254574376,15,9,H,35,768,31,6258,0,2025-10-08,471
0.7720124763099904,1.6074432657174615,16.46330725763463,11,8,M,35,256,47,71,1,2025-10-08,2080
0.6729666223944324,0.6814409933577386,18.676314980022156,11,17,H,33,1024,65,8453,1,2025-10-08,2375
0.3927307432714162,0.598838247547959,7.7885256733440045,11,10,H,18,512,71,1156,0,2025-10-08,3200
0.6318135270166684,0.5817639161205794,19.15450505972742,19,13,M,17,512,64,6224,0,2025-10-08,1173
0.7834695600492677,1.0270339019823902,8.580512070484676,10,18,H,1,256,96,6877,0,2025-10-08,4310
0.72571950838836,1.195978126160571,9.102542987445606,11,5,L,21,768,77,7653,0,2025-10-08,510
0.46393137681233276,1.1491506225622905,5.7758132383198015,10,12,M,29,512,93,1928,0,2025-10-08,2083
0.7506147516408583,1.3567987759443705,18.024859454755518,24,17,Q,40,256,32,2989,0,2025-10-08,389
0.3842067129858002,0.9571413691959887,6.683173088709093,1,8,L,12,1024,55,4064,1,2025-10-08,2417
0.9060870604812605,1.63480787524296,19.70810456047031,12,19,H,37,512,27,3324,1,2025-10-08,3007
0.3706421470668909,1.9299607513735588,19.59284907065514,25,12,L,3,768,65,8860,0,2025-10-08,444
0.46503633422090995,1.167528025588033,19.03699747293937,7,6,Q,14,256,23,6759,0,2025-10-08,4927
0.14287596133941172,0.6763358736814049,6.129821482511073,22,17,H,14,768,81,4740,0,2025-10-08,2595
0.35857846152487316,0.5204597687538216,12.749802338918643,10,17,L,38,1024,32,7930,0,2025-10-08,2850
0.8494464062257355,0.8388221194003638,5.298198630459206,3,6,L,35,256,80,9589,0,2025-10-08,4089
0.34264514652252154,1.4887333169002015,18.33717442993678,5,16,H,4,256,61,8021,1,2025-10-08,3544
0.41776678216733376,1.3591587646056635,17.196575706662657,6,14,M,17,1024,87,1216,1,2025-10-08,1064
0.12466268120326685,1.731273513894693,6.769684991555386,2,18,Q,3,768,47,4481,0,2025-10-08,813
0.4663097561401701,1.3816931075995582,13.36277397000913,23,17,M,29,768,38,7097,0,2025-10-08,3285
0.5614845879595237,0.6402801853968643,13.483464883519314,18,15,H,23,768,74,4158,1,2025-10-08,1932
0.3622354416522884,1.0432724041912274,6.500475066007306,12,8,M,3,768,49,9043,0,2025-10-08,1968
0.10284259215747671,1.1964976171927293,18.204368945201452,13,12,L,11,768,72,6407,0,2025-10-08,4066
0.848042089601484,1.7850949197588462,7.935478089545594,9,18,M,4,1024,84,2839,0,2025-10-08,2826
0.07705827913433116,0.965051036018675,12.265143534081872,28,18,L,32,256,31,6233,0,2025-10-08,1940
0.9699120461072704,0.9032923174685099,9.443836299751762,27,13,M,31,256,45,1673,0,2025-10-08,1441
0.09148683739775487,1.4883527098622857,18.923251934713917,7,15,H,1,512,63,198,1,2025-10-08,1117
0.5336025467268785,1.8727082306073441,7.4059081250921786,6,5,H,6,1024,91,8266,1,2025-10-08,1508
0.8038048904834751,1.8718766528326216,10.20542037988454,12,9,L,40,512,88,7453,1,2025-10-08,3551
0.46904074751815394,1.3486273463368736,8.003992320769942,6,13,M,7,256,51,3721,1,2025-10-08,4882
0.04521867010618941,0.6593207413826843,14.704200625059581,29,8,L,12,768,48,2848,1,2025-10-08,515
0.00013469300448532007,0.980271751142658,17.310130751016057,12,11,H,36,512,29,8120,0,2025-10-08,2605
0.49636624720123634,1.3063717070772713,11.868868697913467,5,13,H,4,1024,53,8442,1,2025-10-08,979
0.6880455570741288,0.6851953605961041,17.473542475472925,8,15,L,40,256,87,3240,0,2025-10-08,3929
0.4625347161331479,1.1570661138580756,17.5723880210163,15,5,Q,35,768,80,329,0,2025-10-08,627
0.4323348010426019,0.7855726794455521,16.472718398299754,16,15,H,39,512,88,2600,0,2025-10-08,1223
0.5801723692273323,1.6572100172894095,18.250524470463677,24,16,M,35,256,45,8996,1,2025-10-08,1507
0.6447452485768186,1.314262061501112,11.163498574877098,22,7,L,4,256,41,4574,1,2025-10-08,3596
0.41814478816279965,0.9700541096455368,17.92448909368321,7,12,Q,37,768,78,1427,0,2025-10-08,3940
0.13347997241594378,1.7638017625277025,10.875916454467674,12,6,H,38,512,41,6495,1,2025-10-08,1985
0.5974131021703083,1.738159843622943,19.995098078631383,28,11,H,35,256,46,7096,0,2025-10-08,950
0.8583416767991209,1.1099547903274556,13.720088253984478,26,7,L,38,512,55,869,0,2025-10-08,2208
0.27364041786077165,0.600640598944818,7.8337078465054315,16,11,M,28,256,85,6705,0,2025-10-08,3557
0.7753461504031356,1.9853338019226108,5.471857928690391,4,5,Q,40,512,92,5632,0,2025-10-08,2596
0.45025424614289034,1.7940127444185887,7.888641460202605,28,10,H,28,1024,35,7191,0,2025-10-08,3091
0.4882411370217782,0.9277798940150717,8.730377142067027,28,7,H,23,256,46,8335,0,2025-10-08,1764
